These are the redirects that are being changed. 
from_path: /library/kb/acqcd/F1 to_url changing from: http://www.bethel.edu/library/about/policies/collection-development/suggest-purchase/ to: https://www.bethel.edu/library/about/policies/collection-development/suggest-purchase
from_path: /library/kb/acqcd/F1/ to_url changing from: http://www.bethel.edu/library/about/policies/collection-development/suggest-purchase/ to: https://www.bethel.edu/library/about/policies/collection-development/suggest-purchase
from_path: /library/kb/av/10 to_url changing from: http://www.bethel.edu/library/services/equipment-technology/ to: https://www.bethel.edu/library/services/equipment-technology/
from_path: /library/kb/av/10/ to_url changing from: http://www.bethel.edu/library/services/equipment-technology/ to: https://www.bethel.edu/library/services/equipment-technology/
from_path: /library/kb/av/15 to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/av/15/ to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/av/4 to_url changing from: http://www.bethel.edu/library/services/equipment-technology/ to: https://www.bethel.edu/library/services/equipment-technology/
from_path: /library/kb/av/4/ to_url changing from: http://www.bethel.edu/library/services/equipment-technology/ to: https://www.bethel.edu/library/services/equipment-technology/
from_path: /library/kb/av/F3 to_url changing from: http://www.bethel.edu/library/services/faculty/request-video-dvd/ to: https://www.bethel.edu/library/services/faculty/request-video-dvd
from_path: /library/kb/av/F3/ to_url changing from: http://www.bethel.edu/library/services/faculty/request-video-dvd/ to: https://www.bethel.edu/library/services/faculty/request-video-dvd
from_path: /library/kb/circ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/1 to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/1/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/10 to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/10/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/2 to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/2/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/3 to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/3/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/4 to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/4/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/5 to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/5/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/9 to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/9/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/F3 to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/F3/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/overduefines to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/circ/overduefines/ to_url changing from: http://www.bethel.edu/library/about/policies/borrowing/ to: https://www.bethel.edu/library/about/policies/borrowing/
from_path: /library/kb/clicnet to_url changing from: http://libguides.bethel.edu/content.php?pid=57446/ to: http://libguides.bethel.edu/c.php?g=61718
from_path: /library/kb/clicnet/ to_url changing from: http://libguides.bethel.edu/content.php?pid=57446/ to: http://libguides.bethel.edu/c.php?g=61718
from_path: /library/kb/clicnet/1 to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/1/ to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/10 to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/10/ to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/12 to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/12/ to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/4 to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/4/ to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/8 to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/8/ to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/9 to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/clicnet/9/ to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/kb/comtr to_url changing from: http://www.bethel.edu/library/research/databases/database-passwords/ to: https://auth.bethel.edu/cas/login?service=https%3A%2F%2Fwww.bethel.edu%2Flibrary%2Fresearch%2Fdatabases%2Fdatabase-passwords
from_path: /library/kb/comtr/ to_url changing from: http://www.bethel.edu/library/research/databases/database-passwords/ to: https://auth.bethel.edu/cas/login?service=https%3A%2F%2Fwww.bethel.edu%2Flibrary%2Fresearch%2Fdatabases%2Fdatabase-passwords
from_path: /library/kb/coprit to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/ to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/2 to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/2/ to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/3 to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/3/ to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/4 to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/4/ to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/5 to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/coprit/5/ to_url changing from: http://www.bethel.edu/library/services/faculty/copyright/ to: https://www.bethel.edu/library/services/faculty/copyright
from_path: /library/kb/es to_url changing from: http://www.bethel.edu/library/services/equipment-technology/ to: https://www.bethel.edu/library/services/equipment-technology/
from_path: /library/kb/es/ to_url changing from: http://www.bethel.edu/library/services/equipment-technology/ to: https://www.bethel.edu/library/services/equipment-technology/
from_path: /library/kb/ill to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/ to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/18 to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/18/ to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/6 to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/6/ to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/illarticles to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/illarticles/ to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/illpol to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/ill/illpol/ to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/kb/phones to_url changing from: http://www.bethel.edu/library/help/ to: https://www.bethel.edu/library/help/
from_path: /library/kb/phones/ to_url changing from: http://www.bethel.edu/library/help/ to: https://www.bethel.edu/library/help/
from_path: /library/kb/pol to_url changing from: http://www.bethel.edu/library/about/policies/ to: https://www.bethel.edu/library/about/policies/
from_path: /library/kb/pol/ to_url changing from: http://www.bethel.edu/library/about/policies/ to: https://www.bethel.edu/library/about/policies/
from_path: /library/kb/pol/2 to_url changing from: http://www.bethel.edu/library/about/policies/chapel-closing/ to: https://www.bethel.edu/library/about/policies/chapel-closing
from_path: /library/kb/pol/2/ to_url changing from: http://www.bethel.edu/library/about/policies/chapel-closing/ to: https://www.bethel.edu/library/about/policies/chapel-closing
from_path: /library/kb/pol/3 to_url changing from: http://www.bethel.edu/library/about/policies/food-beverages/ to: https://www.bethel.edu/library/about/policies/food-beverages
from_path: /library/kb/pol/3/ to_url changing from: http://www.bethel.edu/library/about/policies/food-beverages/ to: https://www.bethel.edu/library/about/policies/food-beverages
from_path: /library/kb/pol/4 to_url changing from: http://www.bethel.edu/library/services/equipment-technology/ to: https://www.bethel.edu/library/services/equipment-technology/
from_path: /library/kb/pol/4/ to_url changing from: http://www.bethel.edu/library/services/equipment-technology/ to: https://www.bethel.edu/library/services/equipment-technology/
from_path: /library/kb/pol/7 to_url changing from: http://www.bethel.edu/library/services/study-rooms/ to: https://www.bethel.edu/library/services/study-rooms
from_path: /library/kb/pol/7/ to_url changing from: http://www.bethel.edu/library/services/study-rooms/ to: https://www.bethel.edu/library/services/study-rooms
from_path: /library/kb/ref/5 to_url changing from: http://www.bethel.edu/library/services/study-rooms/ to: https://www.bethel.edu/library/services/study-rooms
from_path: /library/kb/ref/5/ to_url changing from: http://www.bethel.edu/library/services/study-rooms/ to: https://www.bethel.edu/library/services/study-rooms
from_path: /library/kb/ref/groupstudy to_url changing from: http://www.bethel.edu/library/services/study-rooms/ to: https://www.bethel.edu/library/services/study-rooms
from_path: /library/kb/ref/groupstudy/ to_url changing from: http://www.bethel.edu/library/services/study-rooms/ to: https://www.bethel.edu/library/services/study-rooms
from_path: /library/kb/serials/2 to_url changing from: http://www.bethel.edu/library/about/contacts/#tab1/ to: https://www.bethel.edu/library/about/contacts/#tab1/
from_path: /library/kb/serials/2/ to_url changing from: http://www.bethel.edu/library/about/contacts/#tab1/ to: https://www.bethel.edu/library/about/contacts/#tab1/
from_path: /library/kb/staff to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ag to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ag/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ar to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ar/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/bb to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/bb/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/bld to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/bld/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/cc to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/cc/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ew to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ew/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/gk to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/gk/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/kg to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/kg/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/kj to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/kj/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/km to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/km/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/lf to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/lf/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/no to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/no/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/rg to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/rg/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/rk to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/rk/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/rsav to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/rsav/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ss to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/ss/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/vg to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/vg/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/wk to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/kb/staff/wk/ to_url changing from: http://www.bethel.edu/library/about/contacts/ to: https://www.bethel.edu/library/about/contacts/
from_path: /library/mylibrary to_url changing from: http://www.bethel.edu/library/services/ to: https://www.bethel.edu/library/services/
from_path: /library/mylibrary/ to_url changing from: http://www.bethel.edu/library/services/ to: https://www.bethel.edu/library/services/
from_path: /library/mylibrary/alerting-services to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/mylibrary/alerting-services/ to_url changing from: http://www.bethel.edu/oops to: https://www.bethel.edu/oops
from_path: /library/mylibrary/alumni to_url changing from: http://www.bethel.edu/library/services/alumni/ to: https://www.bethel.edu/library/services/alumni/
from_path: /library/mylibrary/alumni/ to_url changing from: http://www.bethel.edu/library/services/alumni/ to: https://www.bethel.edu/library/services/alumni/
from_path: /library/mylibrary/illiad to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/mylibrary/illiad/ to_url changing from: http://www.bethel.edu/library/services/interlibrary-loan/ to: https://www.bethel.edu/library/services/interlibrary-loan/
from_path: /library/presentations to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/3Feb2011 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/3Feb2011/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/BHM2011Feb24-low to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/BHM2011Feb24-low/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/BHM2011Feb24 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/BHM2011Feb24/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/media to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/black-history-month/media/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011April19-150 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011April19-150/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011April19-400 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011April19-400/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011April5-150 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011April5-150/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011April5-400 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011April5-400/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011Feb17-150 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011Feb17-150/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011Feb17-400 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/edgren/edgren-scholars-2011Feb17-400/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/2011March31-Hasslen-service-low to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/2011March31-Hasslen-service-low/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/2011March31-Hasslen-service to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/2011March31-Hasslen-service/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/tat10Feb2011-low to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/tat10Feb2011-low/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/tat10Feb2011 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/faculty-excellence/tat10Feb2011/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/nnrfpt2008-10-30high to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/nnrfpt2008-10-30high/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/nnrfpt2008-10-30low to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/nnrfpt2008-10-30low/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/nrfpt-nls11-25-08-low to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/nrfpt-nls11-25-08-low/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/nrfpt-nls11-25-08-med to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/html/nrfpt-nls11-25-08-med/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/images to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/images/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/nrfpt to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/nrfpt/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/nrfpt/images to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/nrfpt/images/ to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
from_path: /library/presentations/faculty-presentations/podcasts/nrfpt/nrfpt2011April26-150 to_url changing from: http://www.bethel.edu/library/news-events/presentations/ to: https://www.bethel.edu/library/news-events/presentations
